KUNNR	HKUNNR
0000703112	0000600846
0000703113	0000600592
0000703114	0000600846
0000703115	0000600832
0000703116	0000600846
0000703117	0000600156
0000703118	0000600846
0000703119	0000600846
0000703120	0000600557
0000703121	0000600557
0000703122	0000600577
0000703123	0000600557
0000703124	0000600846
0000703125	0000602426
0000703126	0000600570
0000703127	0000600580
0000703128	0000600552
0000703129	0000600541
0000703130	0000600519
0000703131	0000600596
0000703132	0000600583
0000703133	0000600581
0000703134	0000600583
0000703135	0000600513
0000703136	0000600584
0000703137	0000600596
0000703138	0000600596
0000703139	0000600597
0000703140	0000600583
0000703141	0000604135
0000703142	0000600587
0000703143	0000600597
0000703144	0000600570
0000703145	0000600580
0000703146	0000600570
0000703147	0000600543
0000703148	0000600592
0000703149	0000600580
0000703150	0000600597
0000703151	0000600570
0000703152	0000600846
0000703153	0000600552
0000703154	0000600597
0000703155	0000600552
0000703156	0000600552
0000703157	0000600596
0000703158	0000600580
0000703159	0000600570
0000703160	0000600735
0000703161	0000600583
0000703162	0000600583
0000703163	0000600593
0000703164	0000600597
0000703165	0000600603
0000703166	0000600503
0000703167	0000600514
0000703168	0000600543
0000703169	0000600581
0000703170	0000600623
0000703171	0000600623
0000703172	0000600506
0000703173	0000600516
0000703174	0000600541
0000703175	0000600511
0000703176	0000600548
0000703177	0000600583
0000703178	0000600522
0000703179	0000600522
0000703180	0000600522
0000703181	0000600522
0000703182	0000600522
0000703183	0000600522
0000703184	0000600156
0000703185	0000600522
0000703186	0000600591
0000703187	0000600522
0000703188	0000600587
0000703189	0000600522
0000703190	0000600762
0000703191	0000600561
0000703193	0000600543
0000703194	0000601106
0000703195	0000600543
0000703196	0000600543
0000703197	0000600521
0000703198	0000600521
0000703199	0000600521
0000703200	0000600521
0000703201	0000600596
0000703202	0000600796
0000703203	0000600570
0000703204	0000600570
0000703205	0000600570
0000703206	0000600570
0000703207	0000600587
0000703208	0000600763
0000703209	0000600763
0000703210	0000600521
0000703211	0000600763
0000703212	0000600762
0000703213	0000600514
0000703214	0000600768
0000703215	0000600517
0000703216	0000600521
0000703217	0000600570
0000703218	0000600545
0000703219	0000600832
0000703220	0000600570
0000703221	0000600580
0000703222	0000600407
0000703223	0000600570
0000703224	0000600580
0000703225	0000600600
0000703226	0000600587
0000703227	0000600597
0000703228	0000600832
0000703229	0000600832
0000703230	0000600407
0000703231	0000600552
0000703232	0000600596
0000703233	0000600577
0000703234	0000600596
0000703235	0000600832
0000703236	0000600943
0000703237	0000600583
0000703238	0000600521
0000703239	0000600600
0000703240	0000600517
0000703241	0000600602
0000703242	0000600596
0000703243	0000600521
0000703244	0000600568
0000703245	0000600583
0000703246	0000600591
0000703247	0000600828
0000703248	0000600828
0000703249	0000600071
0000703250	0000600828
0000703251	0000600828
0000703252	0000600828
0000703253	0000600828
0000703254	0000600828
0000703255	0000600631
0000703256	0000600517
0000703257	0000600407
0000703258	0000600828
0000703259	0000600519
0000703260	0000600828
0000703261	0000600828
0000703262	0000601087
0000703263	0000600581
0000703264	0000600548
0000703265	0000600533
0000703266	0000600556
0000703267	0000600556
0000703268	0000600828
0000703269	0000600521
0000703270	0000600774
0000703271	0000600744
0000703272	0000600596
0000703273	0000600510
0000703274	0000600511
0000703275	0000600516
0000703276	0000600597
0000703277	0000600570
0000703278	0000600580
0000703279	0000600597
0000703280	0000600583
0000703281	0000600377
0000703282	0000600548
0000703283	0000600552
0000703284	0000600570
0000703285	0000600580
0000703286	0000600522
0000703287	0000600522
0000703288	0000600552
0000703289	0000600552
0000703290	0000600552
0000703291	0000600552
0000703292	0000600580
0000703293	0000600577
0000703294	0000600583
0000703295	0000600581
0000703296	0000600592
0000703297	0000600831
0000703298	0000600570
0000703299	0000600760
0000703300	0000600521
0000703301	0000600583
0000703302	0000600583
0000703303	0000600342
0000703304	0000600583
0000703305	0000600596
0000703306	0000600587
0000703307	0000600760
0000703308	0000600570
0000703309	0000600511
0000703310	0000600583
0000703311	0000600583
0000703312	0000600661
0000703313	0000600580
0000703314	0000600592
0000703315	0000600511
0000703316	0000600570
0000703317	0000600519
0000703318	0000600510
0000703319	0000600519
0000703320	0000600584
0000703321	0000600596
0000703322	0000600522
0000703323	0000600502
0000703324	0000600631
0000703325	0000600510
0000703326	0000600832
0000703327	0000600833
0000703328	0000600583
0000703329	0000600597
0000703330	0000600832
0000703331	0000600832
0000703332	0000600832
0000703333	0000600823
0000703334	0000600596
0000703335	0000600548
0000703336	0000600549
0000703337	0000600832
0000703338	0000600326
0000703339	0000600578
0000703340	0000600583
0000703341	0000600583
0000703342	0000600832
0000703343	0000600832
0000703344	0000600632
0000703345	0000600578
0000703347	0000600583
0000703348	0000600511
0000703349	0000600668
0000703350	0000600800
0000703351	0000600517
0000703352	0000600522
0000703353	0000600502
0000703354	0000600946
0000703355	0000600535
0000703356	0000600519
0000703357	0000600562
0000703358	0000600583
0000703359	0000600511
0000703360	0000600570
0000703361	0000600583
0000703362	0000600946
0000703363	0000600514
0000703364	0000601080
0000703365	0000600583
0000703366	0000600580
0000703367	0000600521
0000703368	0000601109
0000703369	0000600522
0000703370	0000600946
0000703371	0000600580
0000703372	0000600580
0000703373	0000600587
0000703374	0000600580
0000703375	0000600570
0000703376	0000600514
0000703377	0000600541
0000703378	0000600541
0000703379	0000600511
0000703380	0000600586
0000703381	0000600580
0000703382	0000600701
0000703383	0000600840
0000703384	0000600552
0000703385	0000600597
0000703386	0000600774
0000703387	0000600543
0000703388	0000600548
0000703389	0000600318
0000703390	0000600522
0000703391	0000600570
0000703392	0000600521
0000703393	0000600562
0000703394	0000600596
0000703395	0000600521
0000703396	0000600828
0000703397	0000603643
0000703398	0000600543
0000703399	0000600543
0000703400	0000603643
0000703401	0000600833
0000703402	0000600521
0000703403	0000600521
0000703404	0000601240
0000703405	0000600578
0000703406	0000600542
0000703407	0000600542
0000703408	0000600542
0000703409	0000600583
0000703410	0000600522
0000703411	0000600583
0000703412	0000600583
0000703413	0000600840
0000703414	0000601083
0000703415	0000600597
0000703416	0000600587
0000703417	0000600577
0000703418	0000600633
0000703419	0000604135
0000703420	0000600548
0000703421	0000600552
0000703422	0000600581
0000703423	0000600596
0000703424	0000600591
0000703425	0000600596
0000703426	0000600600
0000703427	0000604135
0000703428	0000600541
0000703429	0000600581
0000703430	0000600596
0000703431	0000600541
0000703432	0000600774
0000703433	0000600514
0000703434	0000600581
0000703435	0000604135
0000703436	0000600514
0000703437	0000600514
0000703438	0000600514
0000703439	0000600597
0000703440	0000600517
0000703441	0000600836
0000703442	0000600836
0000703443	0000600393
0000703444	0000600541
0000703445	0000600597
0000703446	0000600597
0000703447	0000600541
0000703448	0000600522
0000703449	0000600597
0000703450	0000600541
0000703451	0000600522
0000703452	0000600522
0000703453	0000600583
0000703454	0000600564
0000703455	0000600541
0000703456	0000600510
0000703457	0000600521
0000703458	0000600521
0000703459	0000600597
0000703460	0000600521
0000703461	0000600583
0000703462	0000600577
0000703463	0000600580
0000703464	0000600774
0000703465	0000600570
0000703466	0000600800
0000703467	0000600580
0000703468	0000600580
0000703469	0000600570
0000703470	0000600800
0000703471	0000600800
0000703472	0000600800
0000703473	0000600800
0000703474	0000600581
0000703475	0000600587
0000703476	0000600548
0000703477	0000600522
0000703478	0000600393
0000703479	0000600699
0000703480	0000600699
0000703481	0000600570
0000703482	0000600699
0000703483	0000600596
0000703484	0000600699
0000703485	0000600824
0000703486	0000603778
0000703487	0000600510
0000703488	0000600573
0000703489	0000600678
0000703490	0000600817
0000703491	0000600817
0000703492	0000600817
0000703493	0000600817
0000703494	0000600817
0000703495	0000600817
0000703496	0000600580
0000703497	0000600578
0000703498	0000600570
0000703499	0000600817
0000703500	0000600502
0000703501	0000600580
0000703502	0000600507
0000703503	0000600596
0000703504	0000600570
0000703505	0000600557
0000703506	0000600519
0000703507	0000600510
0000703508	0000600570
0000703509	0000600587
0000703510	0000600580
0000703511	0000600580
0000703512	0000600596
0000703513	0000600570
0000703514	0000600580
0000703515	0000600596
0000703516	0000604135
0000703517	0000600580
0000703518	0000600583
0000703519	0000600580
0000703520	0000600550
0000703521	0000600570
0000703522	0000600580
0000703523	0000600570
0000703524	0000600581
0000703525	0000600578
0000703526	0000600592
0000703527	0000600602
0000703528	0000600570
0000703529	0000600519
0000703530	0000600511
0000703531	0000600519
0000703532	0000600393
0000703533	0000600678
0000703534	0000600587
0000703535	0000600678
0000703536	0000600678
0000703537	0000600678
0000703538	0000600678
0000703539	0000600678
0000703540	0000600678
0000703541	0000600597
0000703542	0000600511
0000703543	0000600583
0000703544	0000600535
0000703545	0000600511
0000703546	0000600514
0000703547	0000600678
0000703548	0000600678
0000703549	0000600678
0000703550	0000600678
0000703551	0000600678
0000703552	0000600678
0000703553	0000600514
0000703554	0000600519
0000703555	0000600517
0000703556	0000600516
0000703557	0000600513
0000703558	0000600627
0000703559	0000600627
0000703560	0000600655
0000703561	0000600596
0000703562	0000600572
0000703563	0000600522
0000703564	0000600583
0000703565	0000600587
0000703566	0000600583
0000703567	0000603778
0000703568	0000601110
0000703569	0000600536
0000703570	0000600844
0000703571	0000600518
0000703572	0000600573
0000703573	0000600574
0000703574	0000600597
0000703575	0000600692
0000703576	0000600585
0000703577	0000600511
0000703578	0000600583
0000703579	0000600521
0000703580	0000600580
0000703581	0000600550
0000703582	0000600580
0000703583	0000600583
0000703584	0000600517
0000703585	0000600519
0000703586	0000600580
0000703587	0000600570
0000703588	0000600570
0000703589	0000600511
0000703590	0000600597
0000703591	0000600596
0000703592	0000600587
0000703593	0000600548
0000703594	0000600550
0000703595	0000600503
0000703596	0000600514
0000703597	0000600522
0000703598	0000600536
0000703599	0000600521
0000703600	0000600596
0000703601	0000600511
0000703602	0000600521
0000703603	0000600522
0000703604	0000600596
0000703606	0000600597
0000703607	0000600678
0000703608	0000600570
0000703609	0000600548
0000703610	0000601083
0000703611	0000600570
0000703612	0000600521
0000703613	0000600521
0000703614	0000600552
0000703615	0000600556
0000703616	0000600552
0000703617	0000600510
0000703618	0000600597
0000703619	0000600580
0000703620	0000600503
0000703621	0000600533
0000703622	0000601086
0000703623	0000600587
0000703624	0000600551
0000703625	0000600592
0000703626	0000600522
0000703627	0000600522
0000703628	0000600522
0000703629	0000600580
0000703630	0000600581
0000703631	0000600583
0000703632	0000600585
0000703633	0000600583
0000703634	0000600581
0000703635	0000600542
0000703636	0000600548
0000703637	0000600581
0000703638	0000600583
0000703639	0000600584
0000703640	0000600834
0000703641	0000600522
0000703642	0000600522
0000703643	0000600522
0000703644	0000600522
0000703645	0000600522
0000703646	0000600522
0000703647	0000600596
0000703648	0000600105
0000703649	0000600522
0000703650	0000600522
0000703651	0000600522
0000703652	0000600543
0000703653	0000600543
0000703654	0000600580
0000703655	0000600545
0000703656	0000600587
0000703657	0000600774
0000703658	0000600522
0000703659	0000600506
0000703660	0000600805
0000703661	0000600522
0000703662	0000600522
0000703663	0000600511
0000703664	0000603778
0000703665	0000600511
0000703666	0000600511
0000703667	0000600630
0000703668	0000600734
0000703669	0000600596
0000703670	0000600836
0000703671	0000600583
0000703672	0000600835
0000703673	0000600836
