KUNNR,SALES_AREA_KUNNR,HKUNNR,SALES_AREA_HKUNNR
0000712350,00201010,0000600561,00201010
0000712351,00201010,0000600543,00201010
0000712352,00201010,0000600543,00201010
0000712353,00201010,0000603643,00201010
0000712354,00201010,0000600541,00201010
0000712355,00201010,0000600969,00201010
0000712356,00201010,0000600500,00201010
0000712357,00201010,0000600511,00201010
0000712358,00201010,0000600585,00201010
0000712359,00201010,0000600543,00201010
0000712360,00201010,0000600543,00201010
0000712361,00201010,0000600583,00201010
0000712362,00201010,0000600543,00201010
0000712363,00201010,0000600543,00201010
0000712364,00201010,0000600501,00201010
0000712365,00201010,0000600543,00201010
0000712366,00201010,0000600561,00201010
0000712367,00201010,0000600562,00201010
0000712368,00201010,0000600580,00201010
0000712369,00201010,0000600580,00201010
0000712370,00201010,0000600543,00201010
0000712371,00201010,0000600597,00201010
0000712372,00201010,0000600673,00201010
0000712373,00201010,0000600531,00201010
0000712374,00201010,0000600560,00201010
0000712375,00201010,0000600503,00201010
0000712376,00201010,0000600602,00201010
0000712377,00201010,0000600757,00201010
0000712378,00201010,0000600536,00201010
0000712379,00201010,0000600807,00201010
0000712380,00201010,0000600561,00201010
0000712381,00201010,0000600583,00201010
0000712382,00201010,0000600543,00201010
0000712383,00201010,0000600971,00201010
0000712384,00201010,0000600511,00201010
0000712385,00201010,0000600545,00201010
0000712386,00201010,0000600542,00201010
0000712387,00201010,0000600521,00201010
0000712388,00201010,0000600543,00201010
0000712389,00201010,0000600543,00201010
0000712390,00201010,0000600543,00201010
0000712391,00201010,0000600502,00201010
0000712392,00201010,0000600543,00201010
0000712393,00201010,0000600542,00201010
0000712394,00201010,0000600542,00201010
0000712395,00201010,0000600542,00201010
0000712396,00201010,0000600511,00201010
0000712397,00201010,0000600807,00201010
0000712398,00201010,0000600602,00201010
0000712399,00201010,0000601158,00201010
0000712400,00201010,0000600511,00201010
0000712401,00201010,0000600511,00201010
0000712402,00201010,0000600511,00201010
0000712403,00201010,0000600536,00201010
0000712404,00201010,0000600511,00201010
0000712405,00201010,0000600536,00201010
0000712406,00201010,0000600511,00201010
0000712407,00201010,0000600545,00201010
0000712408,00201010,0000600545,00201010
0000712409,00201010,0000600511,00201010
0000712410,00201010,0000600511,00201010
0000712411,00201010,0000600511,00201010
0000712412,00201010,0000600511,00201010
0000712413,00201010,0000600511,00201010
0000712414,00201010,0000600542,00201010
0000712415,00201010,0000600511,00201010
0000712416,00201010,0000600511,00201010
0000712417,00201010,0000600511,00201010
0000712418,00201010,0000600511,00201010
0000712419,00201010,0000600511,00201010
0000712420,00201010,0000600511,00201010
0000712421,00201010,0000600511,00201010
0000712422,00201010,0000600511,00201010
0000712423,00201010,0000600560,00201010
0000712424,00201010,0000600561,00201010
0000712425,00201010,0000600543,00201010
0000712426,00201010,0000603783,00201010
0000712427,00201010,0000600543,00201010
0000712428,00201010,0000600545,00201010
0000712429,00201010,0000600665,00201010
0000712430,00201010,0000600545,00201010
0000712431,00201010,0000600545,00201010
0000712432,00201010,0000600545,00201010
0000712433,00201010,0000600545,00201010
0000712434,00201010,0000600543,00201010
0000712435,00201010,0000600543,00201010
0000712436,00201010,0000600543,00201010
0000712437,00201010,0000600597,00201010
0000712438,00201010,0000600597,00201010
0000712439,00201010,0000600543,00201010
0000712440,00201010,0000600522,00201010
0000712441,00201010,0000600501,00201010
0000712442,00201010,0000600542,00201010
0000712443,00201010,0000600530,00201010
0000712444,00201010,0000600584,00201010
0000712445,00201010,0000600543,00201010
0000712446,00201010,0000600603,00201010
0000712447,00201010,0000600543,00201010
0000712448,00201010,0000600543,00201010
0000712449,00201010,0000600603,00201010
0000712450,00201010,0000604135,00201010
0000712451,00201010,0000600579,00201010
0000712452,00201010,0000600511,00201010
0000712453,00201010,0000600545,00201010
0000712454,00201010,0000600597,00201010
0000712455,00201010,0000600550,00201010
0000712456,00201010,0000600543,00201010
0000712457,00201010,0000600511,00201010
0000712458,00201010,0000600545,00201010
0000712459,00201010,0000600543,00201010
0000712460,00201010,0000600579,00201010
0000712461,00201010,0000600502,00201010
0000712462,00201010,0000600585,00201010
0000712463,00201010,0000600600,00201010
0000712464,00201010,0000600543,00201010
0000712465,00201010,0000600543,00201010
0000712466,00201010,0000600543,00201010
0000712467,00201010,0000600543,00201010
0000712468,00201010,0000600502,00201010
0000712469,00201010,0000604135,00201010
0000712470,00201010,0000600503,00201010
0000712471,00201010,0000600503,00201010
0000712472,00201010,0000600503,00201010
0000712473,00201010,0000600514,00201010
0000712474,00201010,0000600514,00201010
0000712475,00201010,0000600514,00201010
0000712476,00201010,0000600596,00201010
0000712477,00201010,0000600596,00201010
0000712478,00201010,0000600511,00201010
0000712479,00201010,0000600678,00201010
0000712480,00201010,0000600514,00201010
0000712481,00201010,0000600591,00201010
0000712482,00201010,0000600545,00201010
0000712483,00201010,0000601158,00201010
0000712484,00201010,0000600521,00201010
0000712485,00201010,0000602558,00201010
0000712486,00201010,0000600597,00201010
0000712487,00201010,0000600543,00201010
0000712488,00201010,0000600573,00201010
0000712489,00201010,0000600579,00201010
0000712490,00201010,0000600579,00201010
0000712491,00201010,0000600502,00201010
0000712492,00201010,0000600592,00201010
0000712493,00201010,0000602426,00201010
0000712494,00201010,0000600502,00201010
0000712495,00201010,0000600578,00201010
0000712496,00201010,0000600543,00201010
0000712497,00201010,0000600592,00201010
0000712498,00201010,0000600502,00201010
0000712499,00201010,0000600543,00201010
0000712500,00201010,0000600972,00201010
0000712501,00201010,0000600561,00201010
0000712502,00201010,0000600545,00201010
0000712503,00201010,0000600545,00201010
0000712504,00201010,0000600545,00201010
0000712505,00201010,0000600545,00201010
0000712506,00201010,0000600562,00201010
0000712507,00201010,0000604135,00201010
0000712508,00201010,0000600561,00201010
0000712509,00201010,0000601084,00201010
0000712510,00201010,0000601084,00201010
0000712511,00201010,0000600560,00201010
0000712512,00201010,0000600543,00201010
0000712513,00201010,0000600500,00201010
0000712514,00201010,0000600543,00201010
0000712515,00201010,0000600500,00201010
0000712516,00201010,0000600561,00201010
0000712517,00201010,0000600501,00201010
0000712518,00201010,0000600543,00201010
0000712519,00201010,0000600521,00201010
0000712520,00201010,0000600561,00201010
0000712521,00201010,0000600561,00201010
0000712522,00201010,0000600521,00201010
0000712523,00201010,0000604135,00201010
0000712524,00201010,0000600543,00201010
0000712525,00201010,0000600562,00201010
0000712526,00201010,0000600543,00201010
0000712527,00201010,0000600543,00201010
0000712528,00201010,0000600545,00201010
0000712529,00201010,0000600511,00201010
0000712530,00201010,0000600511,00201010
0000712531,00201010,0000600561,00201010
0000712532,00201010,0000600545,00201010
0000712533,00201010,0000600683,00201010
0000712534,00201010,0000600581,00201010
0000712535,00201010,0000600727,00201010
0000712536,00201010,0000600543,00201010
0000712537,00201010,0000600596,00201010
0000712538,00201010,0000600543,00201010
0000712539,00201010,0000600545,00201010
0000712540,00201010,0000600545,00201010
0000712541,00201010,0000600545,00201010
0000712542,00201010,0000600545,00201010
0000712543,00201010,0000600545,00201010
0000712544,00201010,0000600545,00201010
0000712545,00201010,0000600545,00201010
0000712546,00201010,0000600502,00201010
0000712547,00201010,0000600597,00201010
0000712548,00201010,0000600597,00201010
0000712549,00201010,0000600597,00201010
0000712550,00201010,0000600543,00201010
0000712551,00201010,0000600543,00201010
0000712552,00201010,0000600543,00201010
0000712553,00201010,0000600543,00201010
0000712554,00201010,0000600543,00201010
0000712555,00201010,0000600543,00201010
0000712556,00201010,0000600543,00201010
0000712557,00201010,0000600543,00201010
0000712558,00201010,0000604135,00201010
0000712559,00201010,0000600521,00201010
0000712560,00201010,0000600552,00201010
0000712561,00201010,0000601110,00201010
0000712562,00201010,0000600545,00201010
0000712563,00201010,0000600510,00201010
0000712564,00201010,0000600716,00201010
0000712565,00201010,0000600716,00201010
0000712566,00201010,0000604135,00201010
0000712567,00201010,0000600561,00201010
0000712568,00201010,0000600560,00201010
0000712569,00201010,0000600543,00201010
0000712570,00201010,0000600583,00201010
0000712571,00201010,0000600585,00201010
0000712572,00201010,0000600543,00201010
0000712573,00201010,0000600511,00201010
0000712574,00201010,0000604135,00201010
0000712575,00201010,0000600511,00201010
0000712576,00201010,0000600545,00201010
0000712577,00201010,0000600545,00201010
0000712578,00201010,0000600545,00201010
0000712579,00201010,0000601081,00201010
0000712580,00201010,0000601081,00201010
0000712581,00201010,0000601111,00201010
0000712582,00201010,0000604135,00201010
0000712583,00201010,0000600935,00201010
0000712584,00201010,0000600935,00201010
0000712585,00201010,0000600935,00201010
0000712586,00201010,0000600503,00201010
0000712587,00201010,0000600543,00201010
0000712588,00201010,0000600975,00201010
0000712589,00201010,0000600543,00201010
0000712590,00201010,0000604135,00201010
0000712591,00201010,0000600522,00201010
0000712592,00201010,0000600540,00201010
0000712593,00201010,0000600540,00201010
0000712594,00201010,0000600541,00201010
0000712595,00201010,0000600511,00201010
0000712596,00201010,0000600511,00201010
0000712597,00201010,0000600543,00201010
0000712598,00201010,0000600511,00201010
0000712599,00201010,0000600501,00201010
0000712600,00201010,0000600543,00201010
0000712601,00201010,0000600583,00201010
0000712602,00201010,0000600503,00201010
0000712603,00201010,0000600501,00201010
0000712604,00201010,0000604135,00201010
0000712605,00201010,0000600522,00201010
0000712606,00201010,0000600511,00201010
0000712607,00201010,0000600839,00201010
0000712608,00201010,0000600976,00201010
0000712609,00201010,0000600561,00201010
0000712610,00201010,0000600543,00201010
0000712611,00201010,0000600514,00201010
0000712612,00201010,0000604135,00201010
0000712613,00201010,0000600540,00201010
0000712614,00201010,0000600503,00201010
0000712615,00201010,0000600503,00201010
0000712616,00201010,0000600545,00201010
0000712617,00201010,0000600839,00201010
0000712618,00201010,0000600545,00201010
0000712619,00201010,0000600522,00201010
0000712620,00201010,0000604135,00201010
0000712621,00201010,0000600543,00201010
0000712622,00201010,0000600543,00201010
0000712623,00201010,0000600521,00201010
0000712624,00201010,0000600541,00201010
0000712625,00201010,0000600541,00201010
0000712626,00201010,0000600543,00201010
0000712627,00201010,0000600514,00201010
0000712628,00201010,0000600514,00201010
0000712629,00201010,0000600514,00201010
0000712630,00201010,0000600579,00201010
0000712631,00201010,0000600543,00201010
0000712632,00201010,0000600561,00201010
0000712633,00201010,0000600521,00201010
0000712634,00201010,0000600560,00201010
0000712635,00201010,0000600977,00201010
0000712636,00201010,0000600541,00201010
0000712637,00201010,0000600536,00201010
0000712638,00201010,0000600579,00201010
0000712639,00201010,0000604135,00201010
0000712640,00201010,0000600579,00201010
0000712641,00201010,0000600545,00201010
0000712642,00201010,0000600978,00201010
0000712643,00201010,0000600545,00201010
0000712644,00201010,0000600500,00201010
0000712645,00201010,0000600545,00201010
0000712646,00201010,0000600545,00201010
0000712647,00201010,0000600561,00201010
0000712648,00201010,0000600602,00201010
0000712649,00201010,0000600543,00201010
0000712650,00201010,0000600543,00201010
0000712651,00201010,0000600543,00201010
0000712652,00201010,0000600511,00201010
0000712653,00201010,0000600511,00201010
0000712654,00201010,0000600603,00201010
0000712655,00201010,0000604135,00201010
0000712656,00201010,0000600978,00201010
0000712657,00201010,0000600978,00201010
0000712658,00201010,0000600978,00201010
0000712659,00201010,0000600978,00201010
0000712660,00201010,0000600978,00201010
0000712661,00201010,0000600978,00201010
0000712662,00201010,0000600978,00201010
0000712663,00201010,0000604135,00201010
0000712664,00201010,0000600844,00201010
0000712665,00201010,0000600844,00201010
0000712666,00201010,0000600844,00201010
0000712667,00201010,0000600536,00201010
0000712668,00201010,0000600583,00201010
0000712669,00201010,0000600583,00201010
0000712670,00201010,0000600585,00201010
0000712671,00201010,0000604135,00201010
0000712672,00201010,0000600557,00201010
0000712673,00201010,0000600979,00201010
0000712674,00201010,0000600980,00201010
0000712675,00201010,0000600981,00201010
0000712676,00201010,0000600602,00201010
0000712677,00201010,0000600543,00201010
0000712678,00201010,0000600543,00201010
0000712679,00201010,0000600543,00201010
0000712680,00201010,0000600543,00201010
0000712681,00201010,0000600597,00201010
0000712682,00201010,0000600543,00201010
0000712683,00201010,0000600543,00201010
0000712684,00201010,0000600502,00201010
0000712685,00201010,0000600585,00201010
0000712686,00201010,0000600543,00201010
0000712687,00201010,0000600502,00201010
0000712688,00201010,0000600543,00201010
0000712689,00201010,0000600543,00201010
0000712690,00201010,0000600597,00201010
0000712691,00201010,0000600543,00201010
0000712692,00201010,0000600501,00201010
0000712693,00201010,0000600543,00201010
0000712694,00201010,0000600543,00201010
0000712695,00201010,0000600543,00201010
0000712696,00201010,0000600596,00201010
0000712697,00201010,0000600542,00201010
0000712698,00201010,0000604135,00201010
0000712699,00201010,0000600545,00201010
0000712700,00201010,0000600597,00201010
0000712701,00201010,0000604135,00201010
0000712702,00201010,0000600597,00201010
0000712703,00201010,0000600561,00201010
0000712704,00201010,0000600596,00201010
0000712705,00201010,0000600543,00201010
0000712706,00201010,0000600543,00201010
0000712707,00201010,0000600577,00201010
0000712708,00201010,0000600543,00201010
0000712709,00201010,0000600500,00201010
0000712710,00201010,0000600596,00201010
0000712711,00201010,0000600578,00201010
0000712712,00201010,0000600543,00201010
0000712713,00201010,0000600542,00201010
0000712714,00201010,0000600543,00201010
0000712715,00201010,0000600543,00201010
0000712716,00201010,0000600522,00201010
0000712717,00201010,0000600543,00201010
0000712718,00201010,0000600583,00201010
0000712719,00201010,0000600561,00201010
0000712720,00201010,0000600543,00201010
0000712721,00201010,0000600543,00201010
0000712722,00201010,0000600543,00201010
0000712723,00201010,0000600541,00201010
0000712724,00201010,0000600561,00201010
0000712725,00201010,0000600543,00201010
0000712726,00201010,0000600543,00201010
0000712727,00201010,0000600543,00201010
0000712728,00201010,0000600543,00201010
0000712729,00201010,0000600579,00201010
0000712730,00201010,0000600543,00201010
0000712731,00201010,0000600552,00201010
0000712732,00201010,0000600981,00201010
0000712733,00201010,0000600980,00201010
0000712734,00201010,0000600982,00201010
0000712735,00201010,0000600983,00201010
0000712736,00201010,0000600507,00201010
0000712737,00201010,0000600557,00201010
0000712738,00201010,0000600583,00201010
0000712739,00201010,0000600583,00201010
0000712740,00201010,0000600522,00201010
0000712741,00201010,0000600557,00201010
0000712742,00201010,0000600721,00201010
0000712743,00201010,0000600721,00201010
0000712744,00201010,0000604135,00201010
0000712745,00201010,0000600543,00201010
0000712746,00201010,0000600543,00201010
0000712747,00201010,0000600543,00201010
0000712748,00201010,0000600543,00201010
0000712749,00201010,0000600543,00201010
0000712750,00201010,0000600543,00201010
0000712751,00201010,0000601159,00201010
0000712752,00201010,0000600836,00201010
0000712753,00201010,0000600543,00201010
0000712754,00201010,0000600542,00201010
0000712755,00201010,0000600579,00201010
0000712756,00201010,0000600543,00201010
0000712757,00201010,0000600593,00201010
0000712758,00201010,0000600561,00201010
0000712759,00201010,0000600561,00201010
0000712761,00201010,0000600541,00201010
0000712762,00201010,0000600522,00201010
0000712763,00201010,0000600543,00201010
0000712764,00201010,0000600561,00201010
0000712765,00201010,0000600500,00201010
0000712766,00201010,0000600552,00201010
0000712767,00201010,0000600860,00201010
0000712768,00201010,0000600540,00201010
0000712769,00201010,0000600545,00201010
0000712770,00201010,0000600514,00201010
0000712771,00201010,0000600501,00201010
0000712772,00201010,0000600585,00201010
0000712773,00201010,0000600543,00201010
0000712774,00201010,0000600561,00201010
0000712775,00201010,0000600543,00201010
0000712776,00201010,0000600521,00201010
0000712777,00201010,0000600518,00201010
0000712778,00201010,0000600534,00201010
0000712779,00201010,0000604135,00201010
0000712780,00201010,0000600543,00201010
0000712781,00201010,0000600521,00201010
0000712782,00201010,0000600984,00201010
0000712783,00201010,0000600984,00201010
0000712784,00201010,0000600984,00201010
0000712785,00201010,0000600984,00201010
0000712786,00201010,0000600984,00201010
0000712787,00201010,0000600984,00201010
0000712788,00201010,0000600984,00201010
0000712789,00201010,0000600583,00201010
0000712790,00201010,0000600543,00201010
0000712791,00201010,0000600521,00201010
0000712792,00201010,0000600543,00201010
0000712793,00201010,0000600536,00201010
0000712794,00201010,0000600543,00201010
0000712795,00201010,0000604135,00201010
0000712796,00201010,0000600541,00201010
0000712797,00201010,0000600518,00201010
0000712798,00201010,0000600561,00201010
0000712799,00201010,0000600543,00201010
0000712800,00201010,0000600985,00201010
0000712801,00201010,0000600511,00201010
0000712802,00201010,0000600603,00201010
0000712803,00201010,0000600560,00201010
0000712804,00201010,0000600543,00201010
0000712805,00201010,0000600521,00201010
0000712806,00201010,0000600603,00201010
0000712807,00201010,0000600584,00201010
0000712808,00201010,0000600597,00201010
0000712809,00201010,0000604135,00201010
0000712810,00201010,0000600603,00201010
0000712811,00201010,0000600603,00201010
0000712812,00201010,0000600603,00201010
0000712813,00201010,0000600569,00201010
0000712814,00201010,0000600574,00201010
0000712815,00201010,0000600986,00201010
0000712816,00201010,0000600987,00201010
0000712817,00201010,0000604135,00201010
0000712818,00201010,0000600581,00201010
0000712819,00201010,0000600543,00201010
0000712820,00201010,0000600521,00201010
0000712821,00201010,0000600502,00201010
0000712822,00201010,0000600543,00201010
0000712823,00201010,0000600511,00201010
0000712824,00201010,0000600573,00201010
0000712825,00201010,0000604135,00201010
0000712826,00201010,0000600573,00201010
0000712827,00201010,0000600583,00201010
0000712828,00201010,0000600994,00201010
0000712829,00201010,0000600995,00201010
0000712830,00201010,0000600998,00201010
0000712831,00201010,0000601030,00201010
0000712832,00201010,0000601040,00201010
0000712833,00201010,0000604135,00201010
0000712834,00201010,0000601068,00201010
0000712835,00201010,0000601031,00201010
0000712836,00201010,0000601032,00201010
0000712837,00201010,0000601041,00201010
0000712838,00201010,0000601070,00201010
0000712839,00201010,0000601072,00201010
0000712840,00201010,0000600988,00201010
0000712841,00201010,0000603778,00201010
0000712842,00201010,0000600991,00201010
0000712843,00201010,0000600992,00201010
0000712844,00201010,0000600996,00201010
0000712845,00201010,0000601029,00201010
0000712846,00201010,0000601044,00201010
0000712847,00201010,0000601045,00201010
0000712848,00201010,0000601069,00201010
0000712849,00201010,0000601076,00201010
0000712850,00201010,0000601048,00201010
0000712851,00201010,0000601054,00201010
0000712852,00201010,0000601057,00201010
0000712853,00201010,0000601059,00201010
0000712854,00201010,0000601060,00201010
0000712855,00201010,0000601061,00201010
0000712856,00201010,0000601062,00201010
0000712857,00201010,0000601065,00201010
0000712858,00201010,0000601066,00201010
0000712859,00201010,0000601028,00201010
0000712860,00201010,0000601038,00201010
0000712861,00201010,0000601046,00201010
0000712862,00201010,0000601049,00201010
0000712863,00201010,0000601075,00201010
0000712864,00201010,0000601056,00201010
0000712865,00201010,0000601073,00201010
0000712866,00201010,0000600990,00201010
0000712867,00201010,0000600999,00201010
0000712868,00201010,0000604135,00201010
0000712869,00201010,0000601034,00201010
0000712870,00201010,0000601037,00201010
0000712871,00201010,0000601043,00201010
0000712872,00201010,0000601050,00201010
0000712873,00201010,0000601051,00201010
0000712874,00201010,0000601067,00201010
0000712875,00201010,0000601027,00201010
0000712876,00201010,0000604135,00201010
0000712877,00201010,0000601033,00201010
0000712878,00201010,0000601035,00201010
0000712879,00201010,0000601036,00201010
0000712880,00201010,0000601042,00201010
0000712881,00201010,0000601052,00201010
0000712882,00201010,0000601053,00201010
0000712883,00201010,0000601058,00201010
0000712884,00201010,0000604135,00201010
0000712885,00201010,0000601064,00201010
0000712886,00201010,0000600543,00201010
0000712887,00201010,0000600578,00201010
0000712888,00201010,0000600602,00201010
0000712889,00201010,0000600602,00201010
0000712890,00201010,0000600543,00201010
0000712891,00201010,0000600521,00201010
0000712892,00201010,0000604135,00201010
0000712893,00201010,0000601077,00201010
0000712894,00201010,0000600543,00201010
0000712895,00201010,0000600711,00201010
0000712896,00201010,0000600619,00201010
0000712897,00201010,0000601114,00201010
0000712898,00201010,0000600597,00201010
0000712899,00201010,0000600543,00201010
0000712900,00201010,0000600511,00201010
0000712901,00201010,0000600543,00201010
0000712902,00201010,0000600502,00201010
0000712903,00201010,0000600543,00201010
0000712904,00201010,0000600597,00201010
0000712905,00201010,0000600543,00201010
0000712906,00201010,0000604135,00201010
0000712907,00201010,0000600597,00201010
0000712908,00201010,0000600543,00201010
0000712909,00201010,0000600543,00201010
0000712910,00201010,0000600543,00201010
0000712911,00201010,0000600543,00201010
0000712912,00201010,0000600597,00201010
0000712913,00201010,0000600541,00201010
0000712914,00201010,0000604135,00201010
0000712915,00201010,0000600543,00201010
0000712916,00201010,0000600562,00201010
0000712917,00201010,0000600561,00201010
0000712918,00201010,0000600841,00201010
0000712919,00201010,0000600578,00201010
0000712920,00201010,0000600585,00201010
0000712921,00201010,0000600596,00201010
0000712922,00201010,0000604135,00201010
0000712923,00201010,0000600541,00201010
0000712924,00201010,0000600521,00201010
0000712925,00201010,0000600597,00201010
0000712926,00201010,0000600543,00201010
0000712927,00201010,0000600592,00201010
0000712928,00201010,0000600543,00201010
0000712929,00201010,0000600597,00201010
0000712930,00201010,0000604135,00201010
0000712931,00201010,0000600542,00201010
0000712932,00201010,0000600577,00201010
0000712933,00201010,0000600502,00201010
0000712934,00201010,0000600543,00201010
0000712935,00201010,0000600514,00201010
0000712936,00201010,0000600543,00201010
0000712937,00201010,0000600590,00201010
0000712938,00201010,0000600587,00201010
0000712939,00201010,0000600545,00201010
0000712940,00201010,0000600522,00201010
0000712941,00201010,0000600545,00201010
0000712942,00201010,0000600528,00201010
0000712943,00201010,0000600511,00201010
0000712944,00201010,0000600568,00201010
0000712945,00201010,0000600500,00201010
0000712946,00201010,0000600561,00201010
0000712947,00201010,0000600543,00201010
0000712948,00201010,0000600501,00201010
0000712949,00201010,0000604135,00201010
0000712950,00201010,0000600543,00201010
0000712951,00201010,0000600500,00201010
0000712952,00201010,0000600543,00201010
0000712953,00201010,0000600561,00201010
0000712954,00201010,0000600561,00201010
0000712955,00201010,0000600579,00201010
0000712956,00201010,0000600579,00201010
0000712957,00201010,0000604135,00201010
0000712958,00201010,0000600545,00201010
0000712959,00201010,0000600542,00201010
0000712960,00201010,0000600543,00201010
0000712961,00201010,0000600543,00201010
0000712962,00201010,0000600543,00201010
0000712963,00201010,0000600597,00201010
0000712964,00201010,0000600545,00201010
0000712965,00201010,0000604135,00201010
0000712966,00201010,0000600543,00201010
0000712967,00201010,0000600597,00201010
0000712968,00201010,0000600543,00201010
0000712969,00201010,0000600543,00201010
0000712970,00201010,0000600543,00201010
0000712971,00201010,0000600584,00201010
0000712972,00201010,0000600543,00201010
0000712973,00201010,0000604135,00201010
0000712974,00201010,0000600867,00201010
0000712975,00201010,0000600502,00201010
0000712976,00201010,0000600543,00201010
0000712977,00201010,0000600543,00201010
0000712978,00201010,0000600583,00201010
0000712979,00201010,0000600543,00201010
0000712980,00201010,0000600543,00201010
0000712981,00201010,0000604135,00201010
0000712982,00201010,0000600543,00201010
0000712983,00201010,0000600543,00201010
0000712984,00201010,0000600543,00201010
0000712985,00201010,0000600543,00201010
0000712986,00201010,0000600543,00201010
0000712987,00201010,0000601146,00201010
0000712988,00201010,0000600543,00201010
0000712989,00201010,0000600542,00201010
0000712990,00201010,0000600543,00201010
0000712991,00201010,0000600543,00201010
0000712992,00201010,0000600502,00201010
0000712993,00201010,0000600543,00201010
0000712994,00201010,0000600596,00201010
0000712995,00201010,0000600543,00201010
0000712996,00201010,0000600597,00201010
0000712997,00201010,0000600543,00201010
0000712998,00201010,0000600600,00201010
0000712999,00201010,0000600543,00201010
0000713000,00201010,0000600543,00201010
0000713001,00201010,0000600543,00201010
0000713002,00201010,0000600543,00201010
0000713003,00201010,0000600543,00201010
0000713004,00201010,0000600543,00201010
0000713005,00201010,0000600543,00201010
0000713006,00201010,0000600543,00201010
0000713007,00201010,0000600514,00201010
0000713008,00201010,0000600583,00201010
0000713009,00201010,0000601115,00201010
0000713010,00201010,0000601116,00201010
0000713011,00201010,0000600543,00201010
0000713012,00201010,0000600543,00201010
0000713013,00201010,0000600543,00201010
0000713014,00201010,0000600580,00201010
0000713015,00201010,0000604135,00201010
0000713016,00201010,0000600597,00201010
0000713017,00201010,0000600583,00201010
0000713018,00201010,0000600543,00201010
0000713019,00201010,0000601117,00201010
0000713020,00201010,0000601118,00201010
0000713021,00201010,0000601119,00201010
0000713022,00201010,0000601120,00201010
0000713023,00201010,0000604135,00201010
0000713024,00201010,0000601121,00201010
0000713025,00201010,0000601122,00201010
0000713026,00201010,0000601123,00201010
0000713027,00201010,0000601124,00201010
0000713028,00201010,0000601125,00201010
0000713029,00201010,0000600536,00201010
0000713030,00201010,0000601126,00201010
0000713031,00201010,0000604135,00201010
0000713032,00201010,0000600597,00201010
0000713033,00201010,0000600503,00201010
0000713034,00201010,0000600503,00201010
0000713035,00201010,0000600949,00201010
0000713036,00201010,0000600846,00201010
0000713037,00201010,0000600577,00201010
0000713038,00201010,0000600543,00201010
0000713039,00201010,0000600577,00201010
0000713040,00201010,0000600596,00201010
0000713041,00201010,0000600543,00201010
0000713042,00201010,0000600543,00201010
0000713043,00201010,0000600543,00201010
0000713044,00201010,0000600596,00201010
0000713045,00201010,0000600596,00201010
0000713046,00201010,0000601140,00201010
0000713047,00201010,0000600596,00201010
0000713048,00201010,0000601127,00201010
0000713049,00201010,0000601129,00201010
0000713050,00201010,0000601159,00201010
0000713051,00201010,0000600543,00201010
0000713052,00201010,0000601158,00201010
0000713053,00201010,0000600602,00201010
0000713054,00201010,0000600519,00201010
0000713055,00201010,0000600543,00201010
0000713056,00201010,0000600543,00201010
0000713057,00201010,0000600543,00201010
0000713058,00201010,0000600543,00201010
0000713059,00201010,0000601130,00201010
0000713060,00201010,0000600948,00201010
0000713061,00201010,0000600948,00201010
0000713062,00201010,0000600948,00201010
0000713063,00201010,0000600948,00201010
0000713064,00201010,0000600948,00201010
0000713065,00201010,0000600948,00201010
0000713066,00201010,0000604135,00201010
0000713067,00201010,0000600948,00201010
0000713068,00201010,0000600948,00201010
0000713069,00201010,0000600948,00201010
0000713070,00201010,0000600948,00201010
0000713071,00201010,0000600948,00201010
0000713072,00201010,0000600948,00201010
0000713073,00201010,0000600948,00201010
0000713074,00201010,0000600948,00201010
0000713075,00201010,0000600948,00201010
0000713076,00201010,0000600596,00201010
0000713077,00201010,0000600596,00201010
0000713078,00201010,0000600511,00201010
0000713079,00201010,0000600561,00201010
0000713080,00201010,0000600678,00201010
0000713081,00201010,0000600934,00201010
0000713082,00201010,0000604135,00201010
0000713083,00201010,0000600545,00201010
0000713084,00201010,0000600934,00201010
0000713085,00201010,0000600934,00201010
0000713086,00201010,0000600934,00201010
0000713087,00201010,0000600934,00201010
0000713088,00201010,0000600511,00201010
0000713089,00201010,0000600934,00201010
0000713090,00201010,0000604135,00201010
0000713091,00201010,0000600934,00201010
0000713092,00201010,0000600543,00201010
0000713093,00201010,0000600543,00201010
0000713094,00201010,0000600543,00201010
0000713095,00201010,0000600543,00201010
0000713096,00201010,0000600511,00201010
0000713097,00201010,0000600543,00201010
0000713098,00201010,0000600542,00201010
0000713099,00201010,0000600543,00201010
0000713100,00201010,0000601131,00201010
0000713101,00201010,0000601132,00201010
0000713102,00201010,0000601133,00201010
0000713103,00201010,0000600596,00201010
0000713104,00201010,0000600543,00201010
0000713105,00201010,0000600511,00201010
0000713106,00201010,0000600585,00201010
0000713107,00201010,0000600545,00201010
0000713108,00201010,0000600543,00201010
0000713109,00201010,0000600502,00201010
0000713110,00201010,0000600511,00201010
0000713111,00201010,0000600597,00201010
0000713112,00201010,0000604135,00201010
0000713113,00201010,0000600545,00201010
0000713114,00201010,0000600545,00201010
0000713115,00201010,0000600522,00201010
0000713116,00201010,0000600543,00201010
0000713117,00201010,0000600536,00201010
0000713118,00201010,0000600543,00201010
0000713119,00201010,0000600545,00201010
0000713120,00201010,0000604135,00201010
0000713121,00201010,0000600545,00201010
0000713122,00201010,0000600545,00201010
0000713123,00201010,0000600545,00201010
0000713124,00201010,0000600543,00201010
0000713125,00201010,0000600545,00201010
